
0,0.13478260869565217,0.7090909090909091,14656.0,1,1,Leaf,IHS,8,TT,1,337298
1,0.13478260869565217,0.7363636363636363,14000.0,1,1,Leaf,IHS,8,TT,1,337338
2,0.13043478260869565,0.7181818181818183,14641.0,1,1,Leaf,IHS,8,TT,1,337378
3,0.1391304347826087,0.7090909090909091,14937.0,1,1,Leaf,IHS,8,TT,1,337418
4,0.13478260869565217,0.7545454545454545,13297.0,1,1,Leaf,IHS,8,TT,1,337458
5,0.13043478260869565,0.7,15563.0,1,1,Leaf,IHS,8,TT,1,337498
6,0.13478260869565217,0.7272727272727273,13247.0,1,1,Leaf,IHS,8,TT,1,337538
7,0.13043478260869565,0.7272727272727273,15609.0,1,1,Leaf,IHS,8,TT,1,337578
8,0.1391304347826087,0.7090909090909091,17297.0,1,1,Leaf,IHS,8,TT,1,337618
9,0.12608695652173912,0.6909090909090909,13061.0,1,1,Leaf,IHS,8,TT,1,337658
10,0.1391304347826087,0.7090909090909091,14359.0,1,1,Leaf,IHS,8,TT,1,337698
11,0.13043478260869565,0.7181818181818183,14891.0,1,1,Leaf,IHS,8,TT,1,337738
12,0.13478260869565217,0.7181818181818183,13047.0,1,1,Leaf,IHS,8,TT,1,337778
13,0.13478260869565217,0.7090909090909091,14703.0,1,1,Leaf,IHS,8,TT,1,337818
14,0.13043478260869565,0.7454545454545455,13032.0,1,1,Leaf,IHS,8,TT,1,337858
15,0.13478260869565217,0.6727272727272727,14984.0,1,1,Leaf,IHS,8,TT,1,337898
16,0.13043478260869565,0.7272727272727273,14641.0,1,1,Leaf,IHS,8,TT,1,337938
17,0.13043478260869565,0.6909090909090909,15281.0,1,1,Leaf,IHS,8,TT,1,337978
18,0.1391304347826087,0.7,14985.0,1,1,Leaf,IHS,8,TT,1,338018
19,0.13043478260869565,0.7,15250.0,1,1,Leaf,IHS,8,TT,1,338058
20,0.1391304347826087,0.7272727272727273,16062.0,1,1,Leaf,IHS,8,TT,1,338098
21,0.13043478260869565,0.7272727272727273,14515.0,1,1,Leaf,IHS,8,TT,1,338138
22,0.13478260869565217,0.7181818181818183,14828.0,1,1,Leaf,IHS,8,TT,1,338178
23,0.12608695652173912,0.7636363636363637,15937.0,1,1,Leaf,IHS,8,TT,1,338218
24,0.1391304347826087,0.6909090909090909,14547.0,1,1,Leaf,IHS,8,TT,1,338258
25,0.13043478260869565,0.7090909090909091,15094.0,1,1,Leaf,IHS,8,TT,1,338298
26,0.12608695652173912,0.7090909090909091,13703.0,1,1,Leaf,IHS,8,TT,1,338338
27,0.13043478260869565,0.7363636363636363,13862.0,1,1,Leaf,IHS,8,TT,1,338378
28,0.13478260869565217,0.7,15094.0,1,1,Leaf,IHS,8,TT,1,338418
29,0.1391304347826087,0.7545454545454545,14703.0,1,1,Leaf,IHS,8,TT,1,338458
30,0.13043478260869565,0.7090909090909091,13849.0,1,1,Leaf,IHS,8,TT,1,338498
31,0.13043478260869565,0.7363636363636363,18937.0,1,1,Leaf,IHS,8,TT,1,334458
32,0.13478260869565217,0.7090909090909091,18828.0,1,1,Leaf,IHS,8,TT,1,334498
33,0.13478260869565217,0.7090909090909091,19172.0,1,1,Leaf,IHS,8,TT,1,334538
